0.203 -1222.62 9610.5
0.204 -1222.62 9610.5
0.205 -1222.62 9610.5
0.206 -1222.62 9610.5
0.207 -1222.62 9610.5
0.208 -1222.62 9610.5
0.209 -1222.62 9610.5
0.21 -1222.62 9610.5
0.211 -1222.62 9610.5
0.212 -1222.62 9610.5
0.213 -1222.62 9610.5
0.214 -1222.62 9610.5
0.215 -1222.62 9610.5
0.216 -1222.62 9610.5
0.217 -1222.62 9610.5
0.218 -1222.62 9610.5
0.219 -1222.62 9610.5
0.22 -1222.62 9610.5
0.221 -1222.62 9610.5
0.222 -1222.62 9610.5
0.223 -1222.62 9610.5
0.224 -1222.62 9610.5
0.225 -1222.62 9610.5
0.226 -1222.62 9610.5
0.227 -1222.62 9610.5
0.228 -1222.62 9610.5
0.229 -1222.62 9610.5
0.23 -1222.62 9610.5
0.231 -1222.62 9610.5
0.232 -1222.62 9610.5
0.233 -1222.62 9610.5
0.234 -1222.62 9610.5
0.235 -1222.62 9610.5
0.236 -1222.62 9610.5
0.237 -1222.62 9610.5
0.238 -1222.62 9610.5
0.239 -1222.62 9610.5
0.24 -1222.62 9610.5
0.241 -1222.62 9610.5
0.242 -1222.62 9610.5
0.243 -1222.62 9610.5
0.244 -1222.62 9610.5
0.245 -1222.62 9610.5
0.246 -1222.62 9610.5
0.247 -1222.61 9610.5
0.248 -1222.61 9610.5
0.249 -1222.61 9610.5
0.25 -1222.61 9610.5
0.251 -1222.61 9610.5
0.252 -1222.61 9610.5
0.253 -1222.61 9610.5
0.254 -1222.61 9610.5
0.255 -1222.61 9610.5
0.256 -1222.61 9610.5
0.257 -1222.61 9610.5
0.258 -1222.61 9610.5
0.259 -1222.61 9610.5
0.26 -1222.61 9610.5
0.261 -1222.61 9610.5
0.262 -1222.61 9610.5
0.263 -1222.61 9610.5
0.264 -1222.61 9610.5
0.265 -1222.61 9610.5
0.266 -1222.61 9610.5
0.267 -1222.61 9610.5
0.268 -1222.61 9610.5
0.269 -1222.61 9610.5
0.27 -1222.61 9610.5
0.271 -1222.61 9610.5
0.272 -1222.61 9610.5
0.273 -1222.61 9610.5
0.274 -1222.61 9610.5
0.275 -1222.61 9610.5
0.276 -1222.61 9610.5
0.277 -1222.61 9610.5
0.278 -1222.61 9610.5
0.279 -1222.61 9610.5
0.28 -1222.61 9610.5
0.281 -1222.61 9610.5
0.282 -1222.61 9610.5
0.283 -1222.61 9610.5
0.284 -1222.61 9610.5
0.285 -1222.61 9610.5
0.286 -1222.61 9610.5
0.287 -1222.61 9610.5
0.288 -1222.61 9610.5
0.289 -1222.61 9610.5
0.29 -1222.61 9610.5
0.291 -1222.61 9610.5
0.292 -1222.61 9610.5
0.293 -1222.61 9610.5
0.294 -1222.61 9610.5
0.295 -1222.61 9610.5
0.296 -1222.61 9610.5
0.297 -1222.61 9610.5
0.298 -1222.61 9610.5
0.299 -1222.61 9610.5
0.3 -1222.61 9610.5
0.301 -1222.61 9610.5
0.302 -1222.61 9610.5
0.303 -1222.61 9610.5
0.304 -1222.61 9610.5
0.305 -1222.61 9610.5
0.306 -1222.61 9610.5
0.307 -1222.61 9610.5
0.308 -1222.61 9610.5
0.309 -1222.61 9610.5
0.31 -1222.61 9610.5
0.311 -1222.61 9610.5
0.312 -1222.61 9610.5
0.313 -1222.61 9610.5
0.314 -1222.61 9610.5
0.315 -1222.61 9610.5
0.316 -1222.61 9610.5
0.317 -1222.61 9610.5
0.318 -1222.61 9610.5
0.319 -1222.61 9610.5
0.32 -1222.61 9610.5
0.321 -1222.61 9610.5
0.322 -1222.61 9610.5
0.323 -1222.61 9610.5
0.324 -1222.61 9610.5
0.325 -1222.61 9610.5
0.326 -1222.61 9610.5
0.327 -1222.61 9610.5
0.328 -1222.61 9610.5
0.329 -1222.61 9610.5
0.33 -1222.61 9610.5
0.331 -1222.61 9610.5
0.332 -1222.61 9610.5
0.333 -1222.61 9610.5
0.334 -1222.61 9610.5
0.335 -1222.61 9610.5
0.336 -1222.61 9610.5
0.337 -1222.61 9610.5
0.338 -1222.61 9610.5
0.339 -1222.61 9610.5
0.34 -1222.61 9610.5
0.341 -1222.61 9610.5
0.342 -1222.61 9610.5
0.343 -1222.61 9610.5
0.344 -1222.61 9610.5
0.345 -1222.61 9610.5
0.346 -1222.61 9610.5
0.347 -1222.61 9610.5
0.348 -1222.61 9610.5
0.349 -1222.61 9610.5
0.35 -1222.61 9610.5
0.351 -1222.61 9610.5
0.352 -1222.61 9610.5
0.353 -1222.61 9610.5
0.354 -1222.61 9610.5
0.355 -1222.61 9610.5
0.356 -1222.61 9610.5
0.357 -1222.61 9610.5
0.358 -1222.61 9610.5
0.359 -1222.61 9610.5
0.36 -1222.61 9610.5
0.361 -1222.61 9610.5
0.362 -1222.61 9610.5
0.363 -1222.61 9610.5
0.364 -1222.61 9610.5
0.365 -1222.61 9610.5
0.366 -1222.61 9610.5
0.367 -1222.61 9610.5
0.368 -1222.61 9610.5
0.369 -1222.61 9610.5
0.37 -1222.61 9610.5
0.371 -1222.61 9610.5
0.372 -1222.61 9610.5
0.373 -1222.61 9610.5
0.374 -1222.61 9610.5
0.375 -1222.61 9610.5
0.376 -1222.61 9610.5
0.377 -1222.61 9610.5
0.378 -1222.61 9610.5
0.379 -1222.61 9610.5
0.38 -1222.61 9610.5
0.381 -1222.61 9610.5
0.382 -1222.61 9610.5
0.383 -1222.61 9610.5
0.384 -1222.61 9610.5
0.385 -1222.61 9610.5
0.386 -1222.61 9610.5
0.387 -1222.61 9610.5
0.388 -1222.61 9610.5
0.389 -1222.61 9610.5
0.39 -1222.61 9610.5
0.391 -1222.61 9610.5
0.392 -1222.61 9610.5
0.393 -1222.61 9610.5
0.394 -1222.61 9610.5
0.395 -1222.61 9610.5
0.396 -1222.61 9610.5
0.397 -1222.61 9610.5
0.398 -1222.61 9610.5
0.399 -1222.61 9610.5
0.4 -1222.61 9610.5
0.401 -1222.61 9610.5
0.402 -1222.61 9610.5
0.403 -1222.61 9610.5
0.404 -1222.61 9610.5
0.405 -1222.61 9610.5
0.406 -1222.61 9610.5
0.407 -1222.61 9610.5
0.408 -1222.61 9610.5
0.409 -1222.61 9610.5
0.41 -1222.61 9610.5
0.411 -1222.61 9610.5
0.412 -1222.61 9610.5
0.413 -1222.61 9610.5
0.414 -1222.61 9610.5
0.415 -1222.61 9610.5
0.416 -1222.61 9610.5
0.417 -1222.61 9610.5
0.418 -1222.61 9610.5
0.419 -1222.61 9610.5
0.42 -1222.61 9610.5
0.421 -1222.61 9610.5
0.422 -1222.61 9610.5
0.423 -1222.61 9610.5
0.424 -1222.61 9610.5
0.425 -1222.61 9610.5
0.426 -1222.61 9610.5
0.427 -1222.61 9610.5
0.428 -1222.61 9610.5
0.429 -1222.61 9610.5
0.43 -1222.61 9610.5
0.431 -1222.61 9610.5
0.432 -1222.61 9610.5
0.433 -1222.61 9610.5
0.434 -1222.61 9610.5
0.435 -1222.61 9610.5
0.436 -1222.61 9610.5
0.437 -1222.61 9610.5
0.438 -1222.61 9610.5
0.439 -1222.61 9610.5
0.44 -1222.61 9610.5
0.441 -1222.61 9610.5
0.442 -1222.61 9610.5
0.443 -1222.61 9610.5
0.444 -1222.61 9610.5
0.445 -1222.61 9610.5
0.446 -1222.61 9610.5
0.447 -1222.61 9610.5
0.448 -1222.61 9610.5
0.449 -1222.61 9610.5
0.45 -1222.61 9610.5
0.451 -1222.61 9610.5
0.452 -1222.61 9610.5
0.453 -1222.61 9610.5
0.454 -1222.61 9610.5
0.455 -1222.61 9610.5
0.456 -1222.61 9610.5
0.457 -1222.61 9610.5
0.458 -1222.61 9610.5
0.459 -1222.61 9610.5
0.46 -1222.61 9610.5
0.461 -1222.61 9610.5
0.462 -1222.61 9610.5
0.463 -1222.61 9610.5
0.464 -1222.61 9610.5
0.465 -1222.61 9610.5
0.466 -1222.61 9610.5
0.467 -1222.61 9610.5
0.468 -1222.61 9610.5
0.469 -1222.61 9610.5
0.47 -1222.61 9610.5
0.471 -1222.61 9610.5
0.472 -1222.61 9610.5
0.473 -1222.61 9610.5
0.474 -1222.61 9610.5
0.475 -1222.61 9610.5
0.476 -1222.61 9610.5
0.477 -1222.61 9610.5
0.478 -1222.61 9610.5
0.479 -1222.61 9610.5
0.48 -1222.61 9610.5
0.481 -1222.61 9610.5
0.482 -1222.61 9610.5
0.483 -1222.61 9610.5
0.484 -1222.61 9610.5
0.485 -1222.61 9610.5
0.486 -1222.61 9610.5
0.487 -1222.61 9610.5
0.488 -1222.61 9610.5
0.489 -1222.61 9610.5
0.49 -1222.61 9610.5
0.491 -1222.61 9610.5
0.492 -1222.61 9610.5
0.493 -1222.61 9610.5
0.494 -1222.61 9610.5
0.495 -1222.61 9610.5
0.496 -1222.61 9610.5
0.497 -1222.61 9610.5
0.498 -1222.61 9610.5
0.499 -1222.61 9610.5
0.5 -1222.61 9610.5
0.501 -1222.61 9610.5
0.502 -1222.61 9610.5
0.503 -1222.61 9610.5
0.504 -1222.61 9610.5
0.505 -1222.61 9610.5
0.506 -1222.61 9610.5
0.507 -1222.61 9610.5
0.508 -1222.61 9610.5
0.509 -1222.61 9610.5
0.51 -1222.61 9610.5
0.511 -1222.61 9610.5
0.512 -1222.61 9610.5
0.513 -1222.61 9610.5
0.514 -1222.61 9610.5
0.515 -1222.61 9610.5
0.516 -1222.61 9610.5
0.517 -1222.61 9610.5
0.518 -1222.61 9610.5
0.519 -1222.61 9610.5
0.52 -1222.61 9610.5
0.521 -1222.61 9610.5
0.522 -1222.61 9610.5
0.523 -1222.61 9610.5
0.524 -1222.61 9610.5
0.525 -1222.61 9610.5
0.526 -1222.61 9610.5
0.527 -1222.61 9610.5
0.528 -1222.61 9610.5
0.529 -1222.61 9610.5
0.53 -1222.61 9610.5
0.531 -1222.61 9610.5
0.532 -1222.61 9610.5
0.533 -1222.61 9610.5
0.534 -1222.61 9610.5
0.535 -1222.61 9610.5
0.536 -1222.61 9610.5
0.537 -1222.61 9610.5
0.538 -1222.61 9610.5
0.539 -1222.61 9610.5
0.54 -1222.61 9610.5
0.541 -1222.61 9610.5
0.542 -1222.61 9610.5
0.543 -1222.61 9610.5
0.544 -1222.61 9610.5
0.545 -1222.61 9610.5
0.546 -1222.61 9610.5
0.547 -1222.61 9610.5
0.548 -1222.61 9610.5
0.549 -1222.61 9610.5
0.55 -1222.61 9610.5
0.551 -1222.61 9610.5
0.552 -1222.61 9610.5
0.553 -1222.61 9610.5
0.554 -1222.61 9610.5
0.555 -1222.61 9610.5
0.556 -1222.61 9610.5
0.557 -1222.61 9610.5
0.558 -1222.61 9610.5
0.559 -1222.61 9610.5
0.56 -1222.61 9610.5
0.561 -1222.61 9610.5
0.562 -1222.61 9610.5
0.563 -1222.61 9610.5
0.564 -1222.61 9610.5
0.565 -1222.61 9610.5
0.566 -1222.61 9610.5
0.567 -1222.61 9610.5
0.568 -1222.61 9610.5
0.569 -1222.61 9610.5
0.57 -1222.61 9610.5
0.571 -1222.61 9610.5
0.572 -1222.61 9610.5
0.573 -1222.61 9610.5
0.574 -1222.61 9610.5
0.575 -1222.61 9610.5
0.576 -1222.61 9610.5
0.577 -1222.61 9610.5
0.578 -1222.61 9610.5
0.579 -1222.61 9610.5
0.58 -1222.61 9610.5
0.581 -1222.61 9610.5
0.582 -1222.61 9610.5
0.583 -1222.61 9610.5
0.584 -1222.61 9610.5
0.585 -1222.61 9610.5
0.586 -1222.61 9610.5
0.587 -1222.61 9610.5
0.588 -1222.61 9610.5
0.589 -1222.61 9610.5
0.59 -1222.61 9610.5
0.591 -1222.61 9610.5
0.592 -1222.61 9610.5
0.593 -1222.61 9610.5
0.594 -1222.61 9610.5
0.595 -1222.6 9610.5
0.596 -1222.6 9610.5
0.597 -1222.6 9610.5
0.598 -1222.6 9610.5
0.599 -1222.6 9610.5
0.6 -1222.6 9610.5
0.601 -1222.6 9610.5
0.602 -1222.6 9610.5
0.603 -1222.6 9610.5
0.604 -1222.6 9610.5
0.605 -1222.6 9610.5
0.606 -1222.6 9610.5
0.607 -1222.6 9610.5
0.608 -1222.6 9610.5
0.609 -1222.6 9610.5
0.61 -1222.6 9610.5
0.611 -1222.6 9610.5
0.612 -1222.6 9610.5
0.613 -1222.6 9610.5
0.614 -1222.6 9610.5
0.615 -1222.6 9610.5
0.616 -1222.6 9610.5
0.617 -1222.6 9610.5
0.618 -1222.6 9610.5
0.619 -1222.6 9610.5
0.62 -1222.6 9610.5
0.621 -1222.6 9610.5
0.622 -1222.6 9610.5
0.623 -1222.6 9610.5
0.624 -1222.6 9610.5
0.625 -1222.6 9610.5
0.626 -1222.6 9610.5
0.627 -1222.6 9610.5
0.628 -1222.6 9610.5
0.629 -1222.6 9610.5
0.63 -1222.6 9610.5
0.631 -1222.6 9610.5
0.632 -1222.6 9610.5
0.633 -1222.6 9610.5
0.634 -1222.6 9610.5
0.635 -1222.6 9610.5
0.636 -1222.6 9610.5
0.637 -1222.6 9610.5
0.638 -1222.6 9610.5
0.639 -1222.6 9610.5
0.64 -1222.6 9610.5
0.641 -1222.6 9610.5
0.642 -1222.6 9610.5
0.643 -1222.6 9610.5
0.644 -1222.6 9610.5
0.645 -1222.6 9610.5
0.646 -1222.6 9610.5
0.647 -1222.6 9610.5
0.648 -1222.6 9610.5
0.649 -1222.6 9610.5
0.65 -1222.6 9610.5
0.651 -1222.6 9610.5
0.652 -1222.6 9610.5
0.653 -1222.6 9610.5
0.654 -1222.6 9610.5
0.655 -1222.6 9610.5
0.656 -1222.6 9610.5
0.657 -1222.6 9610.5
0.658 -1222.6 9610.5
0.659 -1222.6 9610.5
0.66 -1222.6 9610.5
0.661 -1222.6 9610.5
0.662 -1222.6 9610.5
0.663 -1222.6 9610.5
0.664 -1222.6 9610.5
0.665 -1222.6 9610.5
0.666 -1222.6 9610.5
0.667 -1222.6 9610.5
0.668 -1222.6 9610.5
0.669 -1222.6 9610.5
0.67 -1222.6 9610.5
0.671 -1222.6 9610.5
0.672 -1222.6 9610.5
0.673 -1222.6 9610.5
0.674 -1222.6 9610.5
0.675 -1222.6 9610.5
0.676 -1222.6 9610.5
0.677 -1222.6 9610.5
0.678 -1222.6 9610.5
0.679 -1222.6 9610.5
0.68 -1222.6 9610.5
0.681 -1222.6 9610.5
0.682 -1222.6 9610.5
0.683 -1222.6 9610.5
0.684 -1222.6 9610.5
0.685 -1222.6 9610.5
0.686 -1222.6 9610.5
0.687 -1222.6 9610.5
0.688 -1222.6 9610.5
0.689 -1222.6 9610.5
0.69 -1222.6 9610.5
0.691 -1222.6 9610.5
0.692 -1222.6 9610.5
0.693 -1222.6 9610.5
0.694 -1222.6 9610.5
0.695 -1222.6 9610.5
0.696 -1222.6 9610.5
0.697 -1222.6 9610.5
0.698 -1222.6 9610.5
0.699 -1222.6 9610.5
0.7 -1222.6 9610.5
0.701 -1222.6 9610.5
0.702 -1222.6 9610.5
0.703 -1222.6 9610.5
0.704 -1222.6 9610.5
0.705 -1222.6 9610.5
0.706 -1222.6 9610.5
0.707 -1222.6 9610.5
0.708 -1222.6 9610.5
0.709 -1222.6 9610.5
0.71 -1222.6 9610.5
0.711 -1222.6 9610.5
0.712 -1222.6 9610.5
0.713 -1222.6 9610.5
0.714 -1222.6 9610.5
0.715 -1222.6 9610.5
0.716 -1222.6 9610.5
0.717 -1222.6 9610.5
0.718 -1222.6 9610.5
0.719 -1222.6 9610.5
0.72 -1222.6 9610.5
0.721 -1222.6 9610.5
0.722 -1222.6 9610.5
0.723 -1222.6 9610.5
0.724 -1222.6 9610.5
0.725 -1222.6 9610.5
0.726 -1222.6 9610.5
0.727 -1222.6 9610.5
0.728 -1222.6 9610.5
0.729 -1222.6 9610.5
0.73 -1222.6 9610.5
0.731 -1222.6 9610.5
0.732 -1222.6 9610.5
0.733 -1222.6 9610.5
0.734 -1222.6 9610.5
0.735 -1222.6 9610.5
0.736 -1222.6 9610.5
0.737 -1222.6 9610.5
0.738 -1222.6 9610.5
0.739 -1222.6 9610.5
0.74 -1222.6 9610.5
0.741 -1222.6 9610.5
0.742 -1222.6 9610.5
0.743 -1222.6 9610.5
0.744 -1222.6 9610.5
0.745 -1222.6 9610.5
0.746 -1222.6 9610.5
0.747 -1222.6 9610.5
0.748 -1222.6 9610.5
0.749 -1222.6 9610.5
0.75 -1222.6 9610.5
0.751 -1222.6 9610.5
0.752 -1222.6 9610.5
0.753 -1222.6 9610.5
0.754 -1222.6 9610.5
0.755 -1222.6 9610.5
0.756 -1222.6 9610.5
0.757 -1222.6 9610.5
0.758 -1222.6 9610.5
0.759 -1222.6 9610.5
0.76 -1222.6 9610.5
0.761 -1222.6 9610.5
0.762 -1222.6 9610.5
0.763 -1222.6 9610.5
0.764 -1222.6 9610.5
0.765 -1222.6 9610.5
0.766 -1222.6 9610.5
0.767 -1222.6 9610.5
0.768 -1222.6 9610.5
0.769 -1222.6 9610.5
0.77 -1222.6 9610.5
0.771 -1222.6 9610.5
0.772 -1222.6 9610.5
0.773 -1222.6 9610.5
0.774 -1222.6 9610.5
0.775 -1222.6 9610.5
0.776 -1222.6 9610.5
0.777 -1222.6 9610.5
0.778 -1222.6 9610.5
0.779 -1222.6 9610.5
0.78 -1222.6 9610.5
0.781 -1222.6 9610.5
0.782 -1222.6 9610.5
0.783 -1222.6 9610.5
0.784 -1222.6 9610.5
0.785 -1222.6 9610.5
0.786 -1222.6 9610.5
0.787 -1222.6 9610.5
0.788 -1222.6 9610.5
0.789 -1222.6 9610.5
0.79 -1222.6 9610.5
0.791 -1222.6 9610.5
0.792 -1222.6 9610.5
0.793 -1222.6 9610.5
0.794 -1222.6 9610.5
0.795 -1222.6 9610.5
0.796 -1222.6 9610.5
0.797 -1222.6 9610.5
0.798 -1222.6 9610.5
0.799 -1222.6 9610.5
0.8 -1222.6 9610.5
0.801 -1222.6 9610.5
0.802 -1222.6 9610.5
0.803 -1222.6 9610.5
0.804 -1222.6 9610.5
0.805 -1222.6 9610.5
0.806 -1222.6 9610.5
0.807 -1222.6 9610.5
0.808 -1222.6 9610.5
0.809 -1222.6 9610.5
0.81 -1222.6 9610.5
0.811 -1222.6 9610.5
0.812 -1222.6 9610.5
0.813 -1222.6 9610.5
0.814 -1222.6 9610.5
0.815 -1222.6 9610.5
0.816 -1222.6 9610.5
0.817 -1222.6 9610.5
0.818 -1222.6 9610.5
0.819 -1222.6 9610.5
0.82 -1222.6 9610.5
0.821 -1222.6 9610.5
0.822 -1222.6 9610.5
0.823 -1222.6 9610.5
0.824 -1222.6 9610.5
0.825 -1222.6 9610.5
0.826 -1222.6 9610.5
0.827 -1222.6 9610.5
0.828 -1222.6 9610.5
0.829 -1222.6 9610.5
0.83 -1222.6 9610.5
0.831 -1222.6 9610.5
0.832 -1222.6 9610.5
0.833 -1222.6 9610.5
0.834 -1222.6 9610.5
0.835 -1222.6 9610.5
0.836 -1222.6 9610.5
0.837 -1222.6 9610.5
0.838 -1222.6 9610.5
0.839 -1222.6 9610.5
0.84 -1222.6 9610.5
0.841 -1222.6 9610.5
0.842 -1222.6 9610.5
0.843 -1222.6 9610.5
0.844 -1222.6 9610.5
0.845 -1222.6 9610.5
0.846 -1222.6 9610.5
0.847 -1222.6 9610.5
0.848 -1222.6 9610.5
0.849 -1222.6 9610.5
0.85 -1222.6 9610.5
0.851 -1222.6 9610.5
0.852 -1222.6 9610.5
0.853 -1222.6 9610.5
0.854 -1222.6 9610.5
0.855 -1222.6 9610.5
0.856 -1222.6 9610.5
0.857 -1222.6 9610.5
0.858 -1222.6 9610.5
0.859 -1222.6 9610.5
0.86 -1222.6 9610.5
0.861 -1222.6 9610.5
0.862 -1222.6 9610.5
0.863 -1222.6 9610.5
0.864 -1222.6 9610.5
0.865 -1222.6 9610.5
0.866 -1222.6 9610.5
0.867 -1222.6 9610.5
0.868 -1222.6 9610.5
0.869 -1222.6 9610.5
0.87 -1222.6 9610.5
0.871 -1222.6 9610.5
0.872 -1222.6 9610.5
0.873 -1222.6 9610.5
0.874 -1222.6 9610.5
0.875 -1222.6 9610.5
0.876 -1222.6 9610.5
0.877 -1222.6 9610.5
0.878 -1222.6 9610.5
0.879 -1222.6 9610.5
0.88 -1222.6 9610.5
0.881 -1222.6 9610.5
0.882 -1222.6 9610.5
0.883 -1222.6 9610.5
0.884 -1222.6 9610.5
0.885 -1222.6 9610.5
0.886 -1222.6 9610.5
0.887 -1222.6 9610.5
0.888 -1222.6 9610.5
0.889 -1222.6 9610.5
0.89 -1222.6 9610.5
0.891 -1222.6 9610.5
0.892 -1222.6 9610.5
0.893 -1222.6 9610.5
0.894 -1222.6 9610.5
0.895 -1222.6 9610.5
0.896 -1222.6 9610.5
0.897 -1222.6 9610.5
0.898 -1222.6 9610.5
0.899 -1222.6 9610.5
0.9 -1222.6 9610.5
0.901 -1222.6 9610.5
0.902 -1222.6 9610.5
0.903 -1222.6 9610.5
0.904 -1222.6 9610.5
0.905 -1222.6 9610.5
0.906 -1222.6 9610.5
0.907 -1222.6 9610.5
0.908 -1222.6 9610.5
0.909 -1222.6 9610.5
0.91 -1222.6 9610.5
0.911 -1222.6 9610.5
0.912 -1222.59 9610.5
0.913 -1222.59 9610.5
0.914 -1222.59 9610.5
0.915 -1222.59 9610.5
0.916 -1222.59 9610.5
0.917 -1222.59 9610.5
0.918 -1222.59 9610.5
0.919 -1222.59 9610.5
0.92 -1222.59 9610.5
0.921 -1222.59 9610.5
0.922 -1222.59 9610.5
0.923 -1222.59 9610.5
0.924 -1222.59 9610.5
0.925 -1222.59 9610.5
0.926 -1222.59 9610.5
0.927 -1222.59 9610.5
0.928 -1222.59 9610.5
0.929 -1222.59 9610.5
0.93 -1222.59 9610.5
0.931 -1222.59 9610.5
0.932 -1222.59 9610.5
